time/total_timesteps,time/episodes,rollout/exploration_rate,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
439810,307000,0.41358666666666677,2.73,25,17270,4.83,10.051702499389648,0.001,47452
440054,307100,0.41326133333333326,2.44,25,17278,3.61,6.214125633239746,0.001,47513
440308,307200,0.41292266666666677,2.54,25,17287,3.92,1.0955408811569214,0.001,47576
440542,307300,0.4126106666666667,2.34,25,17294,2.93,6.7934722900390625,0.001,47635
440762,307400,0.4123173333333332,2.2,25,17302,2.69,7.799550533294678,0.001,47690
441090,307500,0.41188,3.28,25,17311,6.6,7.231980323791504,0.001,47772
441357,307600,0.411524,2.67,25,17319,3.99,2.3497252464294434,0.001,47839
441651,307700,0.41113200000000005,2.94,25,17328,4.9,3.4205539226531982,0.001,47912
441916,307800,0.4107786666666666,2.65,25,17336,4.02,0.9670443534851074,0.001,47978
442196,307900,0.4104053333333333,2.8,25,17344,4.02,1.7495195865631104,0.001,48048
442499,308000,0.4100013333333332,3.03,25,17353,5.88,1.5394381284713745,0.001,48124
442753,308100,0.40966266666666673,2.54,25,17361,3.73,3.2682273387908936,0.001,48188
443026,308200,0.4092986666666667,2.73,25,17369,4.65,2.734318256378174,0.001,48256
443330,308300,0.40889333333333333,3.04,25,17378,5.84,2.9358458518981934,0.001,48332
443591,308400,0.4085453333333333,2.61,25,17386,3.59,1.5929033756256104,0.001,48397
443872,308500,0.4081706666666667,2.81,25,17394,4.51,4.847625732421875,0.001,48467
444140,308600,0.40781333333333336,2.68,25,17403,4.13,4.209481716156006,0.001,48534
444413,308700,0.40744933333333333,2.73,25,17411,4.54,0.7081583738327026,0.001,48603
444682,308800,0.4070906666666667,2.69,25,17419,4.32,5.035891056060791,0.001,48670
444946,308900,0.4067386666666666,2.64,25,17427,4.18,1.7846769094467163,0.001,48736
445268,309000,0.4063093333333332,3.22,25,17436,5.97,5.249471664428711,0.001,48816
445558,309100,0.40592266666666665,2.9,25,17445,4.6,0.549811840057373,0.001,48889
445872,309200,0.4055040000000001,3.14,25,17453,5.29,1.1195882558822632,0.001,48967
446129,309300,0.4051613333333335,2.57,25,17461,3.78,3.227318525314331,0.001,49032
446387,309400,0.40481733333333336,2.58,25,17470,4.21,1.581449031829834,0.001,49096
446674,309500,0.4044346666666667,2.87,25,17478,4.8,1.7230576276779175,0.001,49168
446951,309600,0.4040653333333335,2.77,25,17486,4.17,4.614381313323975,0.001,49237
447227,309700,0.40369733333333335,2.76,25,17495,4.51,9.43904972076416,0.001,49306
447465,309800,0.40337999999999985,2.38,25,17503,3.17,0.627726674079895,0.001,49366
447796,309900,0.40293866666666656,3.31,25,17512,6.82,4.253821849822998,0.001,49448
448054,310000,0.40259466666666666,2.58,25,17520,3.35,1.4886023998260498,0.001,49513
448395,310100,0.40214000000000016,3.41,25,17529,7.6,7.691804885864258,0.001,49598
448664,310200,0.4017813333333333,2.69,25,17537,4.85,6.052777290344238,0.001,49665
448960,310300,0.4013866666666668,2.96,25,17546,5.04,0.9078426957130432,0.001,49739
449244,310400,0.40100800000000003,2.84,25,17554,4.41,5.359261989593506,0.001,49810
449539,310500,0.4006146666666668,2.95,25,17563,5.74,2.2963528633117676,0.001,49884
449826,310600,0.4002319999999999,2.87,25,17571,4.84,1.7878555059432983,0.001,49956
450106,310700,0.3998586666666668,2.8,25,17580,4.76,5.898731231689453,0.001,50026
450376,310800,0.39949866666666667,2.7,25,17589,4.19,1.7594493627548218,0.001,50093
450615,310900,0.39917999999999987,2.39,25,17597,3.13,1.2442653179168701,0.001,50153
450875,311000,0.3988333333333334,2.6,25,17606,3.41,1.5991116762161255,0.001,50218
451160,311100,0.3984533333333333,2.85,25,17614,4.93,3.2021377086639404,0.001,50289
451458,311200,0.39805599999999997,2.98,25,17622,6.01,1.8776535987854004,0.001,50364
451742,311300,0.3976773333333332,2.84,25,17631,5.25,3.8622055053710938,0.001,50435
452022,311400,0.3973040000000001,2.8,25,17639,5.12,4.439432621002197,0.001,50505
452339,311500,0.3968813333333334,3.17,25,17648,6.59,3.8686485290527344,0.001,50584
452592,311600,0.396544,2.53,25,17656,3.95,0.7143721580505371,0.001,50647
452889,311700,0.39614799999999994,2.97,25,17665,4.88,1.544501781463623,0.001,50722
453165,311800,0.39578,2.76,25,17674,4.45,4.922269821166992,0.001,50791
453448,311900,0.39540266666666657,2.83,25,17682,4.73,4.89664363861084,0.001,50861
453734,312000,0.3950213333333332,2.86,25,17691,5.19,5.747602939605713,0.001,50933
454014,312100,0.3946480000000001,2.8,25,17700,4.92,2.735091209411621,0.001,51003
454306,312200,0.39425866666666654,2.92,25,17708,5.16,0.8509170413017273,0.001,51076
454604,312300,0.3938613333333332,2.98,25,17717,5.08,2.2410192489624023,0.001,51150
454848,312400,0.3935360000000001,2.44,25,17725,3.49,1.1949254274368286,0.001,51211
455119,312500,0.3931746666666667,2.71,25,17734,3.94,4.958752632141113,0.001,51279
455350,312600,0.3928666666666667,2.31,25,17742,2.8,3.020677328109741,0.001,51337
455669,312700,0.3924413333333332,3.19,25,17751,6.22,2.074228525161743,0.001,51417
455963,312800,0.39204933333333347,2.94,25,17760,4.77,11.310298919677734,0.001,51490
456235,312900,0.39168666666666674,2.72,25,17768,4.32,11.755875587463379,0.001,51558
456552,313000,0.39126400000000006,3.17,25,17777,5.35,0.9499661922454834,0.001,51637
456816,313100,0.39091200000000015,2.64,25,17785,3.45,1.7321008443832397,0.001,51703
457086,313200,0.390552,2.7,25,17794,4.0,5.45086669921875,0.001,51771
457386,313300,0.39015200000000005,3.0,25,17803,5.69,5.69879674911499,0.001,51846
457688,313400,0.3897493333333333,3.02,25,17811,6.35,5.140337944030762,0.001,51921
457966,313500,0.38937866666666654,2.78,25,17820,4.41,6.317741394042969,0.001,51991
458231,313600,0.38902533333333333,2.65,25,17828,3.88,4.692149639129639,0.001,52057
458515,313700,0.3886466666666668,2.84,25,17837,4.76,2.430962562561035,0.001,52128
458794,313800,0.38827466666666677,2.79,25,17845,4.38,5.020843029022217,0.001,52198
459108,313900,0.387856,3.14,25,17853,6.03,4.171152114868164,0.001,52276
459403,314000,0.3874626666666665,2.95,25,17862,5.16,0.6297568082809448,0.001,52350
459724,314100,0.38703466666666664,3.21,25,17871,6.85,2.4754903316497803,0.001,52430
460016,314200,0.3866453333333333,2.92,25,17879,5.1,2.4391889572143555,0.001,52503
460297,314300,0.38627066666666665,2.81,25,17888,4.71,5.627446174621582,0.001,52574
460608,314400,0.385856,3.11,25,17897,6.27,6.772705554962158,0.001,52651
460896,314500,0.38547200000000004,2.88,25,17905,5.03,2.146902322769165,0.001,52723
461158,314600,0.3851226666666667,2.62,25,17913,3.9,0.5953949093818665,0.001,52789
461433,314700,0.3847559999999999,2.75,25,17921,4.35,4.246646404266357,0.001,52858
461729,314800,0.38436133333333333,2.96,25,17930,4.82,7.3024468421936035,0.001,52932
462026,314900,0.38396533333333327,2.97,25,17939,5.49,5.446010112762451,0.001,53006
462336,315000,0.3835519999999999,3.1,25,17947,6.38,2.096320152282715,0.001,53083
462613,315100,0.38318266666666667,2.77,25,17956,5.24,2.1587746143341064,0.001,53153
462927,315200,0.3827639999999999,3.14,25,17965,5.91,5.9657392501831055,0.001,53231
463225,315300,0.3823666666666665,2.98,25,17973,6.03,2.1788761615753174,0.001,53306
463518,315400,0.38197599999999987,2.93,25,17982,5.41,0.7675817012786865,0.001,53379
463798,315500,0.38160266666666676,2.8,25,17991,4.67,3.856980800628662,0.001,53449
464094,315600,0.381208,2.96,25,17999,4.84,6.446080684661865,0.001,53523
464394,315700,0.38080800000000004,3.0,25,18008,6.03,2.450160503387451,0.001,53598
464671,315800,0.3804386666666666,2.77,25,18016,3.95,3.1755447387695312,0.001,53667
464974,315900,0.3800346666666665,3.03,25,18025,5.83,0.9685752987861633,0.001,53743
465287,316000,0.3796173333333335,3.13,25,18033,6.74,8.004822731018066,0.001,53821
465607,316100,0.3791906666666667,3.2,25,18042,6.05,6.059818744659424,0.001,53901
465937,316200,0.3787506666666667,3.3,25,18051,6.91,3.582261562347412,0.001,53984
466206,316300,0.37839199999999984,2.69,25,18060,4.48,3.7932145595550537,0.001,54051
466507,316400,0.3779906666666668,3.01,25,18069,6.18,6.333839416503906,0.001,54126
466784,316500,0.37762133333333336,2.77,25,18077,5.1,4.527395725250244,0.001,54195
467080,316600,0.3772266666666666,2.96,25,18086,4.89,5.77018928527832,0.001,54269
467350,316700,0.3768666666666667,2.7,25,18094,4.59,2.5161166191101074,0.001,54337
467643,316800,0.37647600000000003,2.93,25,18103,5.12,6.327159404754639,0.001,54410
467961,316900,0.37605200000000005,3.18,25,18112,5.75,1.106566309928894,0.001,54490
468263,317000,0.3756493333333333,3.02,25,18120,5.74,1.6301591396331787,0.001,54565
468559,317100,0.37525466666666674,2.96,25,18129,4.91,2.1341166496276855,0.001,54639
468840,317200,0.3748800000000001,2.81,25,18137,4.72,0.981774628162384,0.001,54709
469188,317300,0.3744160000000001,3.48,25,18147,7.41,0.812227189540863,0.001,54796
469467,317400,0.37404400000000004,2.79,25,18155,5.24,2.6472580432891846,0.001,54866
469744,317500,0.3736746666666666,2.77,25,18164,4.96,1.4469581842422485,0.001,54935
470009,317600,0.37332133333333317,2.65,25,18173,4.36,9.102367401123047,0.001,55002
470279,317700,0.3729613333333335,2.7,25,18181,4.23,6.292163372039795,0.001,55069
470566,317800,0.3725786666666666,2.87,25,18190,4.71,2.384706974029541,0.001,55141
470856,317900,0.3721920000000001,2.9,25,18198,4.78,3.9413909912109375,0.001,55213
471148,318000,0.3718026666666665,2.92,25,18207,4.78,6.968291759490967,0.001,55286
471430,318100,0.3714266666666668,2.82,25,18215,5.04,3.950843095779419,0.001,55357
471717,318200,0.37104399999999993,2.87,25,18224,5.1,10.488837242126465,0.001,55429
472029,318300,0.37062799999999996,3.12,25,18233,5.97,4.120514392852783,0.001,55507
472312,318400,0.37025066666666673,2.83,25,18241,4.64,1.8980413675308228,0.001,55577
472583,318500,0.3698893333333333,2.71,25,18250,4.0,5.217214107513428,0.001,55645
472895,318600,0.3694733333333333,3.12,25,18259,5.44,6.572498321533203,0.001,55723
473183,318700,0.3690893333333334,2.88,25,18267,5.38,3.430281639099121,0.001,55795
473520,318800,0.3686400000000001,3.37,25,18277,6.95,1.1894235610961914,0.001,55879
473866,318900,0.36817866666666665,3.46,25,18285,8.28,10.508891105651855,0.001,55966
474173,319000,0.3677693333333334,3.07,25,18294,5.64,9.346691131591797,0.001,56043
474485,319100,0.3673533333333334,3.12,25,18303,6.45,7.400518417358398,0.001,56121
474788,319200,0.36694933333333335,3.03,25,18312,6.46,1.367607593536377,0.001,56196
475090,319300,0.3665466666666668,3.02,25,18321,6.23,13.466748237609863,0.001,56272
475392,319400,0.366144,3.02,25,18329,4.98,6.625486850738525,0.001,56347
475732,319500,0.3656906666666666,3.4,25,18339,7.25,1.8582963943481445,0.001,56432
476008,319600,0.3653226666666667,2.76,25,18347,4.7,1.783623218536377,0.001,56501
476315,319700,0.3649133333333334,3.07,25,18356,5.11,1.3114839792251587,0.001,56578
476610,319800,0.36451999999999996,2.95,25,18364,4.9,11.259791374206543,0.001,56652
476900,319900,0.3641333333333332,2.9,25,18373,4.77,6.490259170532227,0.001,56724
477176,320000,0.3637653333333333,2.76,25,18381,4.26,0.8472057580947876,0.001,56793
477511,320100,0.3633186666666668,3.35,25,18391,7.08,1.9353948831558228,0.001,56877
477758,320200,0.3629893333333334,2.47,25,18398,3.31,0.45728352665901184,0.001,56939
478012,320300,0.3626506666666667,2.54,25,18407,3.51,1.01296067237854,0.001,57002
478325,320400,0.3622333333333332,3.13,25,18416,5.74,5.927484512329102,0.001,57081
478628,320500,0.36182933333333334,3.03,25,18424,5.98,5.8669891357421875,0.001,57156
478936,320600,0.3614186666666668,3.08,25,18433,5.5,1.6130210161209106,0.001,57233
479233,320700,0.3610226666666667,2.97,25,18442,5.0,3.6137704849243164,0.001,57308
479503,320800,0.3606626666666668,2.7,25,18450,4.69,4.469845771789551,0.001,57375
479775,320900,0.36030000000000006,2.72,25,18459,4.39,9.809663772583008,0.001,57443
480084,321000,0.359888,3.09,25,18468,5.73,9.934860229492188,0.001,57520
480398,321100,0.3594693333333332,3.14,25,18477,5.8,1.8478564023971558,0.001,57599
480719,321200,0.3590413333333333,3.21,26,18486,7.05,11.935410499572754,0.001,57679
481023,321300,0.35863599999999995,3.04,26,18494,5.93,10.51634407043457,0.001,57755
481319,321400,0.3582413333333334,2.96,26,18503,5.35,2.733565330505371,0.001,57829
481587,321500,0.35788399999999987,2.68,26,18511,3.82,2.469357967376709,0.001,57896
481908,321600,0.357456,3.21,26,18520,6.03,2.358490467071533,0.001,57976
482282,321700,0.35695733333333335,3.74,26,18530,8.91,2.608909845352173,0.001,58070
482580,321800,0.35656,2.98,26,18539,5.65,2.930568218231201,0.001,58144
482889,321900,0.35614800000000013,3.09,26,18548,5.92,1.46663236618042,0.001,58222
483185,322000,0.35575333333333337,2.96,26,18557,5.38,8.985690116882324,0.001,58296
483466,322100,0.35537866666666673,2.81,26,18565,5.2,5.184178829193115,0.001,58366
483782,322200,0.35495733333333335,3.16,26,18574,6.27,7.036474704742432,0.001,58445
484093,322300,0.3545426666666667,3.11,26,18583,5.87,10.922590255737305,0.001,58523
484438,322400,0.35408266666666677,3.45,26,18592,8.3,1.0705875158309937,0.001,58609
484729,322500,0.3536946666666667,2.91,26,18601,4.52,5.399267673492432,0.001,58682
485036,322600,0.35328533333333345,3.07,26,18609,5.57,1.1392816305160522,0.001,58758
485322,322700,0.3529040000000001,2.86,26,18618,4.51,2.536625862121582,0.001,58830
485643,322800,0.352476,3.21,26,18627,6.02,16.995145797729492,0.001,58910
485964,322900,0.3520479999999999,3.21,26,18636,6.58,15.429389953613281,0.001,58990
486269,323000,0.35164133333333325,3.05,26,18645,5.68,4.010886192321777,0.001,59067
486594,323100,0.35120799999999996,3.25,26,18654,6.26,1.346372127532959,0.001,59148
486906,323200,0.350792,3.12,26,18663,5.4,2.4749224185943604,0.001,59226
487211,323300,0.3503853333333333,3.05,26,18672,5.51,5.635072708129883,0.001,59302
487516,323400,0.34997866666666666,3.05,26,18680,5.62,0.8759313821792603,0.001,59378
487831,323500,0.3495586666666668,3.15,26,18689,6.47,4.955195426940918,0.001,59457
488175,323600,0.34909999999999997,3.44,26,18699,6.75,9.05189037322998,0.001,59543
488441,323700,0.34874533333333346,2.66,26,18707,3.85,2.549654006958008,0.001,59610
488723,323800,0.3483693333333333,2.82,26,18716,4.86,0.5473113656044006,0.001,59680
489022,323900,0.34797066666666665,2.99,26,18725,5.48,4.831874847412109,0.001,59755
489362,324000,0.34751733333333323,3.4,26,18734,7.4,1.8076890707015991,0.001,59840
489669,324100,0.34710799999999997,3.07,26,18745,6.14,5.922863006591797,0.001,59917
489991,324200,0.3466786666666666,3.22,26,18755,6.65,9.811288833618164,0.001,59997
490259,324300,0.3463213333333335,2.68,26,18764,4.39,7.366698741912842,0.001,60064
490561,324400,0.3459186666666667,3.02,26,18773,5.04,8.057554244995117,0.001,60140
490891,324500,0.3454786666666667,3.3,26,18782,6.95,7.516913414001465,0.001,60222
491217,324600,0.34504400000000013,3.26,26,18792,6.49,1.0622225999832153,0.001,60304
491542,324700,0.3446106666666666,3.25,26,18801,6.87,2.4191579818725586,0.001,60385
491908,324800,0.3441226666666668,3.66,26,18810,8.15,1.1063408851623535,0.001,60476
492208,324900,0.3437226666666666,3.0,26,18819,5.1,7.095971584320068,0.001,60551
492541,325000,0.3432786666666665,3.33,26,18828,6.37,1.0490670204162598,0.001,60635
492863,325100,0.34284933333333334,3.22,26,18838,6.63,2.779236078262329,0.001,60715
493194,325200,0.34240800000000005,3.31,26,18848,7.1,1.0784372091293335,0.001,60798
493479,325300,0.342028,2.85,26,18858,5.57,2.2906429767608643,0.001,60869
493859,325400,0.34152133333333334,3.8,25,19418,9.95,10.799093246459961,0.001,60964
494187,325500,0.34108399999999994,3.28,25,19432,6.37,13.854216575622559,0.001,61046
494509,325600,0.34065466666666655,3.22,25,19443,6.52,2.622819423675537,0.001,61127
494842,325700,0.34021066666666666,3.33,25,19454,6.44,2.988260269165039,0.001,61210
495165,325800,0.33977999999999997,3.23,25,19464,6.81,3.832840919494629,0.001,61291
495448,325900,0.3394026666666665,2.83,25,19473,5.04,3.169590950012207,0.001,61361
495795,326000,0.33894,3.47,25,19484,7.66,6.290109634399414,0.001,61448
496154,326100,0.3384613333333333,3.59,25,19494,8.13,5.25262451171875,0.001,61538
496484,326200,0.3380213333333333,3.3,25,19503,6.38,2.3218274116516113,0.001,61620
496787,326300,0.3376173333333332,3.03,25,19512,5.65,5.5843939781188965,0.001,61696
497090,326400,0.33721333333333336,3.03,25,19522,6.22,17.72806739807129,0.001,61772
497409,326500,0.33678799999999987,3.19,25,19532,5.42,9.964919090270996,0.001,61852
497711,326600,0.3363853333333333,3.02,25,19541,5.63,8.50743579864502,0.001,61927
498008,326700,0.3359893333333335,2.97,25,19550,5.1,5.530233860015869,0.001,62001
498349,326800,0.33553466666666676,3.41,25,19559,7.32,8.28708267211914,0.001,62087
